slice_file_name,fsID,start,end,salience,fold,classID,class
176714-2-0-18.wav,176714,9.0,13.0,1,1,2,children_playing
176714-2-0-23.wav,176714,11.5,15.5,1,1,2,children_playing
176714-2-0-26.wav,176714,13.0,17.0,1,1,2,children_playing
176714-2-0-33.wav,176714,16.5,20.5,1,1,2,children_playing
176714-2-0-40.wav,176714,20.0,24.0,1,1,2,children_playing
176714-2-0-51.wav,176714,25.5,29.5,1,1,2,children_playing
176714-2-0-55.wav,176714,27.5,31.5,1,1,2,children_playing
176714-2-0-77.wav,176714,38.5,42.5,1,1,2,children_playing
176787-5-0-0.wav,176787,0.0,4.0,1,1,5,engine_idling
176787-5-0-1.wav,176787,0.5,4.5,1,1,5,engine_idling
176787-5-0-10.wav,176787,5.0,9.0,1,1,5,engine_idling
176787-5-0-11.wav,176787,5.5,9.5,1,1,5,engine_idling
176787-5-0-12.wav,176787,6.0,10.0,1,1,5,engine_idling
176787-5-0-13.wav,176787,6.5,10.5,1,1,5,engine_idling
176787-5-0-14.wav,176787,7.0,11.0,1,1,5,engine_idling
176787-5-0-15.wav,176787,7.5,11.5,1,1,5,engine_idling
176787-5-0-16.wav,176787,8.0,12.0,1,1,5,engine_idling
176787-5-0-17.wav,176787,8.5,12.5,1,1,5,engine_idling
176787-5-0-18.wav,176787,9.0,13.0,1,1,5,engine_idling
176787-5-0-19.wav,176787,9.5,13.5,1,1,5,engine_idling
176787-5-0-2.wav,176787,1.0,5.0,1,1,5,engine_idling
176787-5-0-20.wav,176787,10.0,14.0,1,1,5,engine_idling
176787-5-0-21.wav,176787,10.5,14.5,1,1,5,engine_idling
176787-5-0-22.wav,176787,11.0,15.0,1,1,5,engine_idling
176787-5-0-23.wav,176787,11.5,15.5,1,1,5,engine_idling
176787-5-0-24.wav,176787,12.0,16.0,1,1,5,engine_idling
176787-5-0-25.wav,176787,12.5,16.5,1,1,5,engine_idling
176787-5-0-26.wav,176787,13.0,17.0,1,1,5,engine_idling
176787-5-0-27.wav,176787,13.5,17.5,1,1,5,engine_idling
176787-5-0-28.wav,176787,14.0,18.0,1,1,5,engine_idling
176787-5-0-29.wav,176787,14.5,18.5,1,1,5,engine_idling
176787-5-0-3.wav,176787,1.5,5.5,1,1,5,engine_idling
176787-5-0-30.wav,176787,15.0,19.0,1,1,5,engine_idling
176787-5-0-4.wav,176787,2.0,6.0,1,1,5,engine_idling
176787-5-0-5.wav,176787,2.5,6.5,1,1,5,engine_idling
176787-5-0-6.wav,176787,3.0,7.0,1,1,5,engine_idling
176787-5-0-7.wav,176787,3.5,7.5,1,1,5,engine_idling
176787-5-0-8.wav,176787,4.0,8.0,1,1,5,engine_idling
176787-5-0-9.wav,176787,4.5,8.5,1,1,5,engine_idling
177621-0-0-0.wav,177621,0.0,4.0,2,1,0,air_conditioner
177621-0-0-100.wav,177621,50.0,54.0,2,1,0,air_conditioner
177621-0-0-104.wav,177621,52.0,56.0,2,1,0,air_conditioner
177621-0-0-105.wav,177621,52.5,56.5,2,1,0,air_conditioner
177621-0-0-109.wav,177621,54.5,58.5,2,1,0,air_conditioner
177621-0-0-117.wav,177621,58.5,62.5,2,1,0,air_conditioner
177621-0-0-120.wav,177621,60.0,64.0,2,1,0,air_conditioner
177621-0-0-126.wav,177621,63.0,67.0,2,1,0,air_conditioner
177621-0-0-127.wav,177621,63.5,67.5,2,1,0,air_conditioner
177621-0-0-128.wav,177621,64.0,68.0,2,1,0,air_conditioner
177621-0-0-145.wav,177621,72.5,76.5,2,1,0,air_conditioner
177621-0-0-147.wav,177621,73.5,77.5,2,1,0,air_conditioner
177621-0-0-2.wav,177621,1.0,5.0,2,1,0,air_conditioner
177621-0-0-27.wav,177621,13.5,17.5,2,1,0,air_conditioner
177621-0-0-31.wav,177621,15.5,19.5,2,1,0,air_conditioner
177621-0-0-35.wav,177621,17.5,21.5,2,1,0,air_conditioner
177621-0-0-46.wav,177621,23.0,27.0,2,1,0,air_conditioner
177621-0-0-47.wav,177621,23.5,27.5,2,1,0,air_conditioner
177621-0-0-48.wav,177621,24.0,28.0,2,1,0,air_conditioner
177621-0-0-54.wav,177621,27.0,31.0,2,1,0,air_conditioner
177621-0-0-57.wav,177621,28.5,32.5,2,1,0,air_conditioner
177621-0-0-80.wav,177621,40.0,44.0,2,1,0,air_conditioner
177621-0-0-88.wav,177621,44.0,48.0,2,1,0,air_conditioner
177621-0-0-91.wav,177621,45.5,49.5,2,1,0,air_conditioner
177621-0-0-93.wav,177621,46.5,50.5,2,1,0,air_conditioner
17913-4-0-0.wav,17913,0.0,4.0,1,1,4,drilling
17913-4-0-1.wav,17913,0.5,4.5,1,1,4,drilling
17913-4-0-2.wav,17913,1.0,5.0,1,1,4,drilling
17913-4-1-0.wav,17913,8.462876,9.512387,2,1,4,drilling
17913-4-2-0.wav,17913,9.512387,11.458753,1,1,4,drilling
179858-1-0-0.wav,179858,0.627537,0.973626,1,1,1,car_horn
179867-1-0-0.wav,179867,0.025481999999999998,0.566271,1,1,1,car_horn
180256-3-0-0.wav,180256,0.0,4.0,1,1,3,dog_bark
180256-3-0-1.wav,180256,0.5,4.5,1,1,3,dog_bark
180256-3-0-2.wav,180256,1.0,5.0,1,1,3,dog_bark
180256-3-0-3.wav,180256,1.5,5.5,1,1,3,dog_bark
180937-7-0-0.wav,180937,171.272327,175.272327,1,1,7,jackhammer
180937-7-0-1.wav,180937,171.772327,175.772327,1,1,7,jackhammer
180937-7-0-2.wav,180937,172.272327,176.272327,1,1,7,jackhammer
180937-7-0-4.wav,180937,173.272327,177.272327,1,1,7,jackhammer
180937-7-0-5.wav,180937,173.772327,177.772327,1,1,7,jackhammer
180937-7-0-6.wav,180937,174.272327,178.272327,1,1,7,jackhammer
180937-7-1-0.wav,180937,193.41571499999998,197.41571499999998,1,1,7,jackhammer
180937-7-1-1.wav,180937,193.91571499999998,197.91571499999998,1,1,7,jackhammer
180937-7-1-10.wav,180937,198.41571499999998,202.41571499999998,1,1,7,jackhammer
180937-7-1-11.wav,180937,198.91571499999998,202.91571499999998,1,1,7,jackhammer
180937-7-1-12.wav,180937,199.41571499999998,203.41571499999998,1,1,7,jackhammer
180937-7-1-13.wav,180937,199.91571499999998,203.91571499999998,1,1,7,jackhammer
180937-7-1-14.wav,180937,200.41571499999998,204.41571499999998,1,1,7,jackhammer
180937-7-1-15.wav,180937,200.91571499999998,204.91571499999998,1,1,7,jackhammer
180937-7-1-2.wav,180937,194.41571499999998,198.41571499999998,1,1,7,jackhammer
180937-7-1-3.wav,180937,194.91571499999998,198.91571499999998,1,1,7,jackhammer
180937-7-1-4.wav,180937,195.41571499999998,199.41571499999998,1,1,7,jackhammer
180937-7-1-5.wav,180937,195.91571499999998,199.91571499999998,1,1,7,jackhammer
180937-7-1-6.wav,180937,196.41571499999998,200.41571499999998,1,1,7,jackhammer
180937-7-1-7.wav,180937,196.91571499999998,200.91571499999998,1,1,7,jackhammer
180937-7-1-8.wav,180937,197.41571499999998,201.41571499999998,1,1,7,jackhammer
180937-7-1-9.wav,180937,197.91571499999998,201.91571499999998,1,1,7,jackhammer
180937-7-2-0.wav,180937,252.163479,256.163479,1,1,7,jackhammer
180937-7-2-1.wav,180937,252.663479,256.663479,1,1,7,jackhammer
180937-7-2-10.wav,180937,257.163479,261.163479,1,1,7,jackhammer
180937-7-2-2.wav,180937,253.163479,257.163479,1,1,7,jackhammer
180937-7-2-3.wav,180937,253.663479,257.663479,1,1,7,jackhammer
180937-7-2-4.wav,180937,254.163479,258.163479,1,1,7,jackhammer
180937-7-2-5.wav,180937,254.663479,258.663479,1,1,7,jackhammer
180937-7-2-6.wav,180937,255.163479,259.163479,1,1,7,jackhammer
180937-7-2-7.wav,180937,255.663479,259.663479,1,1,7,jackhammer
180937-7-2-8.wav,180937,256.163479,260.163479,1,1,7,jackhammer
180937-7-2-9.wav,180937,256.663479,260.663479,1,1,7,jackhammer
180937-7-3-0.wav,180937,304.584561,308.584561,2,1,7,jackhammer
180937-7-3-1.wav,180937,305.084561,309.084561,2,1,7,jackhammer
180937-7-3-10.wav,180937,309.584561,313.584561,2,1,7,jackhammer
180937-7-3-11.wav,180937,310.084561,314.084561,2,1,7,jackhammer
180937-7-3-12.wav,180937,310.584561,314.584561,2,1,7,jackhammer
180937-7-3-13.wav,180937,311.084561,315.084561,2,1,7,jackhammer
180937-7-3-14.wav,180937,311.584561,315.584561,2,1,7,jackhammer
180937-7-3-15.wav,180937,312.084561,316.084561,2,1,7,jackhammer
180937-7-3-17.wav,180937,313.084561,317.084561,2,1,7,jackhammer
180937-7-3-18.wav,180937,313.584561,317.584561,2,1,7,jackhammer
180937-7-3-19.wav,180937,314.084561,318.084561,2,1,7,jackhammer
180937-7-3-2.wav,180937,305.584561,309.584561,2,1,7,jackhammer
180937-7-3-20.wav,180937,314.584561,318.584561,2,1,7,jackhammer
180937-7-3-21.wav,180937,315.084561,319.084561,2,1,7,jackhammer
180937-7-3-22.wav,180937,315.584561,319.584561,2,1,7,jackhammer
180937-7-3-23.wav,180937,316.084561,320.084561,2,1,7,jackhammer
180937-7-3-24.wav,180937,316.584561,320.584561,2,1,7,jackhammer
180937-7-3-26.wav,180937,317.584561,321.584561,2,1,7,jackhammer
180937-7-3-27.wav,180937,318.084561,322.084561,2,1,7,jackhammer
180937-7-3-28.wav,180937,318.584561,322.584561,2,1,7,jackhammer
180937-7-3-29.wav,180937,319.084561,323.084561,2,1,7,jackhammer
180937-7-3-3.wav,180937,306.084561,310.084561,2,1,7,jackhammer
180937-7-3-30.wav,180937,319.584561,323.584561,2,1,7,jackhammer
180937-7-3-31.wav,180937,320.084561,324.084561,2,1,7,jackhammer
180937-7-3-32.wav,180937,320.584561,324.584561,2,1,7,jackhammer
180937-7-3-33.wav,180937,321.084561,325.084561,2,1,7,jackhammer
180937-7-3-4.wav,180937,306.584561,310.584561,2,1,7,jackhammer
180937-7-3-5.wav,180937,307.084561,311.084561,2,1,7,jackhammer
180937-7-3-6.wav,180937,307.584561,311.584561,2,1,7,jackhammer
180937-7-3-7.wav,180937,308.084561,312.084561,2,1,7,jackhammer
180937-7-3-8.wav,180937,308.584561,312.584561,2,1,7,jackhammer
180937-7-3-9.wav,180937,309.084561,313.084561,2,1,7,jackhammer
180937-7-4-0.wav,180937,463.203523,467.203523,2,1,7,jackhammer
180937-7-4-10.wav,180937,468.203523,472.203523,2,1,7,jackhammer
180937-7-4-11.wav,180937,468.703523,472.703523,2,1,7,jackhammer
180937-7-4-12.wav,180937,469.203523,473.203523,2,1,7,jackhammer
180937-7-4-13.wav,180937,469.703523,473.703523,2,1,7,jackhammer
180937-7-4-14.wav,180937,470.203523,474.203523,2,1,7,jackhammer
180937-7-4-2.wav,180937,464.203523,468.203523,2,1,7,jackhammer
180937-7-4-3.wav,180937,464.703523,468.703523,2,1,7,jackhammer
180937-7-4-4.wav,180937,465.203523,469.203523,2,1,7,jackhammer
180937-7-4-5.wav,180937,465.703523,469.703523,2,1,7,jackhammer
180937-7-4-6.wav,180937,466.203523,470.203523,2,1,7,jackhammer
180937-7-4-7.wav,180937,466.703523,470.703523,2,1,7,jackhammer
180937-7-4-8.wav,180937,467.203523,471.203523,2,1,7,jackhammer
180937-7-4-9.wav,180937,467.703523,471.703523,2,1,7,jackhammer
182800-2-0-0.wav,182800,1.405558,5.405558,1,1,2,children_playing
182800-2-1-0.wav,182800,21.083366,23.687782000000002,1,1,2,children_playing
182800-2-2-0.wav,182800,25.672099,29.672099,1,1,2,children_playing
182800-2-2-1.wav,182800,26.172099,30.172099,1,1,2,children_playing
182800-2-2-2.wav,182800,26.672099,30.672099,1,1,2,children_playing
182800-2-2-3.wav,182800,27.172099,31.172099,1,1,2,children_playing
182800-2-3-0.wav,182800,55.974270999999995,59.974270999999995,1,1,2,children_playing
182800-2-3-1.wav,182800,56.474270999999995,60.474270999999995,1,1,2,children_playing
184355-1-0-0.wav,184355,4.08756,4.750408,2,1,1,car_horn
19026-1-0-0.wav,19026,0.012822,1.050575,1,1,1,car_horn
191431-9-0-26.wav,191431,19.303963,23.303963,1,1,9,street_music
191431-9-0-30.wav,191431,21.303963,25.303963,1,1,9,street_music
191431-9-0-61.wav,191431,36.803963,40.803963,1,1,9,street_music
191431-9-0-66.wav,191431,39.303963,43.303963,1,1,9,street_music
191431-9-0-73.wav,191431,42.803963,46.803963,1,1,9,street_music
191431-9-0-8.wav,191431,10.303963000000001,14.303963000000001,1,1,9,street_music
192124-2-0-0.wav,192124,0.0,4.0,1,1,2,children_playing
192124-2-0-11.wav,192124,5.5,9.5,1,1,2,children_playing
192124-2-0-12.wav,192124,6.0,10.0,1,1,2,children_playing
192124-2-0-15.wav,192124,7.5,11.5,1,1,2,children_playing
192124-2-0-3.wav,192124,1.5,5.5,1,1,2,children_playing
192124-2-0-4.wav,192124,2.0,6.0,1,1,2,children_playing
192124-2-0-5.wav,192124,2.5,6.5,1,1,2,children_playing
192124-2-0-7.wav,192124,3.5,7.5,1,1,2,children_playing
193394-3-0-10.wav,193394,5.0,9.0,1,1,3,dog_bark
193394-3-0-11.wav,193394,5.5,9.5,1,1,3,dog_bark
193394-3-0-4.wav,193394,2.0,6.0,1,1,3,dog_bark
193394-3-0-7.wav,193394,3.5,7.5,1,1,3,dog_bark
193698-2-0-112.wav,193698,56.0,60.0,2,1,2,children_playing
193698-2-0-113.wav,193698,56.5,60.5,2,1,2,children_playing
193698-2-0-114.wav,193698,57.0,61.0,2,1,2,children_playing
193698-2-0-140.wav,193698,70.0,74.0,2,1,2,children_playing
193698-2-0-42.wav,193698,21.0,25.0,2,1,2,children_playing
193698-2-0-58.wav,193698,29.0,33.0,2,1,2,children_playing
193698-2-0-64.wav,193698,32.0,36.0,2,1,2,children_playing
193698-2-0-89.wav,193698,44.5,48.5,2,1,2,children_playing
194732-9-0-126.wav,194732,57.235978,61.235978,1,1,9,street_music
194732-9-0-163.wav,194732,75.735978,79.735978,1,1,9,street_music
194732-9-0-171.wav,194732,79.735978,83.735978,1,1,9,street_music
194732-9-0-175.wav,194732,81.735978,85.735978,1,1,9,street_music
194732-9-0-191.wav,194732,89.735978,93.735978,1,1,9,street_music
194732-9-0-41.wav,194732,14.735978,18.735978,1,1,9,street_music
194732-9-0-95.wav,194732,41.735978,45.735978,1,1,9,street_music
196065-2-0-0.wav,196065,0.0,2.712381,1,1,2,children_playing
196079-2-0-0.wav,196079,0.0,2.391542,1,1,2,children_playing
196087-2-0-0.wav,196087,0.0,4.0,1,1,2,children_playing
196400-6-0-0.wav,196400,0.0,3.139605,1,1,6,gun_shot
197073-3-0-0.wav,197073,0.0,0.6576,1,1,3,dog_bark
197073-3-3-0.wav,197073,6.653364999999999,7.610753,1,1,3,dog_bark
197073-3-4-3.wav,197073,11.209271000000001,15.209271,1,1,3,dog_bark
197073-3-7-0.wav,197073,29.031106,33.031106,1,1,3,dog_bark
197318-6-0-0.wav,197318,0.401594,1.93267,1,1,6,gun_shot
197318-6-1-0.wav,197318,2.409563,4.216735,1,1,6,gun_shot
197318-6-10-0.wav,197318,31.24902,32.5291,1,1,6,gun_shot
197318-6-11-0.wav,197318,33.909579,35.741851000000004,1,1,6,gun_shot
197318-6-12-0.wav,197318,37.549023,38.879303,1,1,6,gun_shot
197318-6-2-0.wav,197318,4.417532,6.3502019999999995,1,1,6,gun_shot
197318-6-3-0.wav,197318,6.801996000000001,8.759765,1,1,6,gun_shot
197318-6-4-0.wav,197318,10.843033,12.800803,1,1,6,gun_shot
197318-6-5-0.wav,197318,13.70439,15.411163,1,1,6,gun_shot
197318-6-6-0.wav,197318,16.641044,18.724312,1,1,6,gun_shot
197318-6-7-0.wav,197318,20.054592,21.886864000000003,1,1,6,gun_shot
197318-6-8-0.wav,197318,22.388856,24.070529999999998,1,1,6,gun_shot
197318-6-9-0.wav,197318,27.659775,29.592446000000002,1,1,6,gun_shot
203356-3-0-0.wav,203356,37.465647,41.465647,2,1,3,dog_bark
203356-3-0-1.wav,203356,37.965647,41.965647,2,1,3,dog_bark
203356-3-0-2.wav,203356,38.465647,42.465647,2,1,3,dog_bark
203356-3-0-3.wav,203356,38.965647,42.965647,2,1,3,dog_bark
203440-3-0-0.wav,203440,23.509202,27.509202000000002,2,1,3,dog_bark
203440-3-0-1.wav,203440,24.009202,28.009202000000002,2,1,3,dog_bark
203440-3-0-5.wav,203440,26.009202,30.009202000000002,2,1,3,dog_bark
203440-3-0-6.wav,203440,26.509202000000002,30.509202000000002,2,1,3,dog_bark
21684-9-0-12.wav,21684,6.0,10.0,1,1,9,street_music
21684-9-0-25.wav,21684,12.5,16.5,1,1,9,street_music
21684-9-0-30.wav,21684,15.0,19.0,1,1,9,street_music
21684-9-0-39.wav,21684,19.5,23.5,1,1,9,street_music
21684-9-0-5.wav,21684,2.5,6.5,1,1,9,street_music
21684-9-0-50.wav,21684,25.0,29.0,1,1,9,street_music
21684-9-0-7.wav,21684,3.5,7.5,1,1,9,street_music
22962-4-0-0.wav,22962,0.0,4.0,1,1,4,drilling
22962-4-0-1.wav,22962,0.5,4.5,1,1,4,drilling
22962-4-0-2.wav,22962,1.0,5.0,1,1,4,drilling
24074-1-0-0.wav,24074,13.060993,17.060993,1,1,1,car_horn
24074-1-0-1.wav,24074,13.560993,17.560993,1,1,1,car_horn
24074-1-0-10.wav,24074,18.060993,22.060993,1,1,1,car_horn
24074-1-0-11.wav,24074,18.560993,22.560993,1,1,1,car_horn
24074-1-0-12.wav,24074,19.060993,23.060993,1,1,1,car_horn
24074-1-0-13.wav,24074,19.560993,23.560993,1,1,1,car_horn
24074-1-0-2.wav,24074,14.060993,18.060993,1,1,1,car_horn
24074-1-0-3.wav,24074,14.560993,18.560993,1,1,1,car_horn
24074-1-0-4.wav,24074,15.060993,19.060993,1,1,1,car_horn
24074-1-0-5.wav,24074,15.560993,19.560993,1,1,1,car_horn
24074-1-0-6.wav,24074,16.060993,20.060993,1,1,1,car_horn
24074-1-0-7.wav,24074,16.560993,20.560993,1,1,1,car_horn
24074-1-0-8.wav,24074,17.060993,21.060993,1,1,1,car_horn
24074-1-0-9.wav,24074,17.560993,21.560993,1,1,1,car_horn
26270-9-0-19.wav,26270,9.5,13.5,1,1,9,street_music
26270-9-0-23.wav,26270,11.5,15.5,1,1,9,street_music
26270-9-0-3.wav,26270,1.5,5.5,1,1,9,street_music
26270-9-0-30.wav,26270,15.0,19.0,1,1,9,street_music
26270-9-0-32.wav,26270,16.0,20.0,1,1,9,street_music
26270-9-0-35.wav,26270,17.5,21.5,1,1,9,street_music
30823-8-0-0.wav,30823,7.167619,11.167619,2,1,8,siren
31323-3-0-1.wav,31323,0.992016,4.9920160000000005,2,1,3,dog_bark
31323-3-0-2.wav,31323,1.492016,5.4920160000000005,2,1,3,dog_bark
31323-3-0-20.wav,31323,10.492016,14.492016,2,1,3,dog_bark
31323-3-0-22.wav,31323,11.492016,15.492016,2,1,3,dog_bark
31840-3-0-0.wav,31840,0.020035,3.546214,1,1,3,dog_bark
31840-3-1-0.wav,31840,4.95368,5.98048,1,1,3,dog_bark
40722-8-0-0.wav,40722,0.0,4.0,2,1,8,siren
40722-8-0-1.wav,40722,0.5,4.5,2,1,8,siren
40722-8-0-2.wav,40722,1.0,5.0,2,1,8,siren
40722-8-0-3.wav,40722,1.5,5.5,2,1,8,siren
40722-8-0-4.wav,40722,2.0,6.0,2,1,8,siren
40722-8-0-5.wav,40722,2.5,6.5,2,1,8,siren
40722-8-0-6.wav,40722,3.0,7.0,2,1,8,siren
40722-8-0-7.wav,40722,3.5,7.5,2,1,8,siren
40722-8-0-8.wav,40722,4.0,8.0,2,1,8,siren
43786-3-0-0.wav,43786,0.536063,1.142558,1,1,3,dog_bark
43786-3-1-0.wav,43786,2.926828,3.314202,1,1,3,dog_bark
43806-8-0-0.wav,43806,0.0,4.0,1,1,8,siren
44736-5-0-0.wav,44736,0.0,4.0,1,1,5,engine_idling
44736-5-0-1.wav,44736,0.5,4.5,1,1,5,engine_idling
46654-6-0-0.wav,46654,0.084334,1.2228379999999999,1,1,6,gun_shot
46656-6-0-0.wav,46656,0.24765399999999999,1.666033,1,1,6,gun_shot
46656-6-1-0.wav,46656,3.32081,4.637877,1,1,6,gun_shot
46656-6-2-0.wav,46656,5.549691999999999,7.046871,1,1,6,gun_shot
46656-6-3-0.wav,46656,7.519664,8.938044,1,1,6,gun_shot
46656-6-4-0.wav,46656,9.118155999999999,10.626591000000001,1,1,6,gun_shot
46656-6-5-0.wav,46656,10.761675,12.112513,1,1,6,gun_shot
46669-4-0-0.wav,46669,0.0,4.0,1,1,4,drilling
46669-4-0-10.wav,46669,5.0,9.0,1,1,4,drilling
46669-4-0-2.wav,46669,1.0,5.0,1,1,4,drilling
46669-4-0-24.wav,46669,12.0,16.0,1,1,4,drilling
46669-4-0-26.wav,46669,13.0,17.0,1,1,4,drilling
46669-4-0-3.wav,46669,1.5,5.5,1,1,4,drilling
46669-4-0-30.wav,46669,15.0,19.0,1,1,4,drilling
46669-4-0-31.wav,46669,15.5,19.5,1,1,4,drilling
46669-4-0-32.wav,46669,16.0,20.0,1,1,4,drilling
46669-4-0-33.wav,46669,16.5,20.5,1,1,4,drilling
46669-4-0-35.wav,46669,17.5,21.5,1,1,4,drilling
46669-4-0-36.wav,46669,18.0,22.0,1,1,4,drilling
46669-4-0-37.wav,46669,18.5,22.5,1,1,4,drilling
46669-4-0-39.wav,46669,19.5,23.5,1,1,4,drilling
46669-4-0-4.wav,46669,2.0,6.0,1,1,4,drilling
46669-4-0-45.wav,46669,22.5,26.5,1,1,4,drilling
46669-4-0-48.wav,46669,24.0,28.0,1,1,4,drilling
46669-4-0-49.wav,46669,24.5,28.5,1,1,4,drilling
46669-4-0-54.wav,46669,27.0,31.0,1,1,4,drilling
46669-4-0-61.wav,46669,30.5,34.5,1,1,4,drilling
46669-4-0-63.wav,46669,31.5,35.5,1,1,4,drilling
46669-4-0-8.wav,46669,4.0,8.0,1,1,4,drilling
46669-4-0-9.wav,46669,4.5,8.5,1,1,4,drilling
46918-5-0-0.wav,46918,6.000195,10.000195,2,1,5,engine_idling
46918-5-0-1.wav,46918,6.500195,10.500195,2,1,5,engine_idling
46918-5-0-2.wav,46918,7.000195,11.000195,2,1,5,engine_idling
50901-0-0-0.wav,50901,1.006702,5.006702,1,1,0,air_conditioner
50901-0-1-0.wav,50901,9.021096,13.021096,1,1,0,air_conditioner
50901-0-1-1.wav,50901,9.521096,13.521096,1,1,0,air_conditioner
51022-3-13-0.wav,51022,19.916516,21.377728,2,1,3,dog_bark
51022-3-29-0.wav,51022,44.136601,44.596982000000004,1,1,3,dog_bark
51022-3-30-4.wav,51022,46.647024,50.647024,2,1,3,dog_bark
51022-3-7-0.wav,51022,14.201776999999998,15.292682000000001,2,1,3,dog_bark
54858-3-0-0.wav,54858,28.04638,32.04638,2,1,3,dog_bark
54858-3-1-2.wav,54858,37.898228,41.898228,1,1,3,dog_bark
54858-3-2-0.wav,54858,66.854743,67.739928,1,1,3,dog_bark
55020-4-0-0.wav,55020,0.351364,4.351364,1,1,4,drilling
55020-4-0-1.wav,55020,0.8513639999999999,4.851364,1,1,4,drilling
55020-4-0-10.wav,55020,5.351364,9.351364,1,1,4,drilling
55020-4-0-11.wav,55020,5.851364,9.851364,1,1,4,drilling
55020-4-0-12.wav,55020,6.351364,10.351364,1,1,4,drilling
55020-4-0-13.wav,55020,6.851364,10.851364,1,1,4,drilling
55020-4-0-14.wav,55020,7.351364,11.351364,1,1,4,drilling
55020-4-0-2.wav,55020,1.351364,5.351364,1,1,4,drilling
55020-4-0-3.wav,55020,1.851364,5.851364,1,1,4,drilling
55020-4-0-4.wav,55020,2.351364,6.351364,1,1,4,drilling
55020-4-0-5.wav,55020,2.851364,6.851364,1,1,4,drilling
55020-4-0-6.wav,55020,3.351364,7.351364,1,1,4,drilling
55020-4-0-7.wav,55020,3.851364,7.851364,1,1,4,drilling
55020-4-0-8.wav,55020,4.351364,8.351364,1,1,4,drilling
55020-4-0-9.wav,55020,4.851364,8.851364,1,1,4,drilling
57320-0-0-0.wav,57320,0.0,4.0,2,1,0,air_conditioner
57320-0-0-10.wav,57320,5.0,9.0,2,1,0,air_conditioner
57320-0-0-11.wav,57320,5.5,9.5,2,1,0,air_conditioner
57320-0-0-13.wav,57320,6.5,10.5,2,1,0,air_conditioner
57320-0-0-15.wav,57320,7.5,11.5,2,1,0,air_conditioner
57320-0-0-21.wav,57320,10.5,14.5,2,1,0,air_conditioner
57320-0-0-22.wav,57320,11.0,15.0,2,1,0,air_conditioner
57320-0-0-24.wav,57320,12.0,16.0,2,1,0,air_conditioner
57320-0-0-27.wav,57320,13.5,17.5,2,1,0,air_conditioner
57320-0-0-31.wav,57320,15.5,19.5,2,1,0,air_conditioner
57320-0-0-32.wav,57320,16.0,20.0,2,1,0,air_conditioner
57320-0-0-33.wav,57320,16.5,20.5,2,1,0,air_conditioner
57320-0-0-34.wav,57320,17.0,21.0,2,1,0,air_conditioner
57320-0-0-36.wav,57320,18.0,22.0,2,1,0,air_conditioner
57320-0-0-37.wav,57320,18.5,22.5,2,1,0,air_conditioner
57320-0-0-38.wav,57320,19.0,23.0,2,1,0,air_conditioner
57320-0-0-39.wav,57320,19.5,23.5,2,1,0,air_conditioner
57320-0-0-4.wav,57320,2.0,6.0,2,1,0,air_conditioner
57320-0-0-42.wav,57320,21.0,25.0,2,1,0,air_conditioner
57320-0-0-45.wav,57320,22.5,26.5,2,1,0,air_conditioner
57320-0-0-5.wav,57320,2.5,6.5,2,1,0,air_conditioner
57320-0-0-6.wav,57320,3.0,7.0,2,1,0,air_conditioner
57320-0-0-7.wav,57320,3.5,7.5,2,1,0,air_conditioner
57320-0-0-9.wav,57320,4.5,8.5,2,1,0,air_conditioner
57553-3-0-0.wav,57553,0.0,1.715423,2,1,3,dog_bark
57553-3-1-0.wav,57553,9.679885,11.932555,2,1,3,dog_bark
57553-3-2-0.wav,57553,13.063603,14.279479,2,1,3,dog_bark
57584-4-0-0.wav,57584,0.0,4.0,2,1,4,drilling
57584-4-0-1.wav,57584,0.5,4.5,2,1,4,drilling
57584-4-0-2.wav,57584,1.0,5.0,2,1,4,drilling
57584-4-0-3.wav,57584,1.5,5.5,2,1,4,drilling
57584-4-0-4.wav,57584,2.0,6.0,2,1,4,drilling
57584-4-0-5.wav,57584,2.5,6.5,2,1,4,drilling
57584-4-0-6.wav,57584,3.0,7.0,2,1,4,drilling
57584-4-0-7.wav,57584,3.5,7.5,2,1,4,drilling
57584-4-0-8.wav,57584,4.0,8.0,2,1,4,drilling
59277-0-0-0.wav,59277,0.0,4.0,1,1,0,air_conditioner
59277-0-0-1.wav,59277,0.5,4.5,1,1,0,air_conditioner
59277-0-0-2.wav,59277,1.0,5.0,1,1,0,air_conditioner
59277-0-0-3.wav,59277,1.5,5.5,1,1,0,air_conditioner
59277-0-0-4.wav,59277,2.0,6.0,1,1,0,air_conditioner
59277-0-0-5.wav,59277,2.5,6.5,1,1,0,air_conditioner
59277-0-0-6.wav,59277,3.0,7.0,1,1,0,air_conditioner
59277-0-0-7.wav,59277,3.5,7.5,1,1,0,air_conditioner
65749-3-1-12.wav,65749,81.445545,85.445545,2,1,3,dog_bark
65749-3-1-14.wav,65749,82.445545,86.445545,2,1,3,dog_bark
65749-3-1-24.wav,65749,87.445545,91.445545,2,1,3,dog_bark
65749-3-1-9.wav,65749,79.945545,83.945545,2,1,3,dog_bark
69304-9-0-0.wav,69304,0.0,4.0,2,1,9,street_music
69304-9-0-12.wav,69304,6.0,10.0,2,1,9,street_music
69304-9-0-14.wav,69304,7.0,11.0,2,1,9,street_music
69304-9-0-15.wav,69304,7.5,11.5,2,1,9,street_music
69304-9-0-6.wav,69304,3.0,7.0,2,1,9,street_music
